SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
75_Recombination events.csv|4907,4907,75_Recombination events.csv,4170,8160,"['24', '25', '31', '39', '40', '47']",1000,2.5e-05,0.01,0.1,5000,50,1,4178,7962,4178-7962,"['25', '39', '40', '47', '24', '31']","['35', '5', '10', '46', '27', '4', '28', '43', '29', '22', '50', '41', '42', '8', '26', '7', '12']","['3', '2']",8.0,198.0,206.0,94.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (6/6),53.96,100.0,6/6,100.0,6.0,6.0,6/6,74.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,4907,4170-8160,33.33333333333333,79.4,1,100.0,1,1,1,1,1,10,0,9,100.0%,10.0%,✅ Equal,11,2,9
18_Recombination events.csv|5030,5030,18_Recombination events.csv,1887,10000,['28'],1000,2.5e-05,0.01,0.1,5000,50,6,1946,9934,1946-9934,['28'],"['3', '39', '14', '11', '31']",['37'],59.0,66.0,125.0,98.5,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.7,100.0,1/1,100.0,1.0,1.0,1/1,66.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5030,1887-10000,100.0,87.5,6,93.92570281124497,4,144,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20
50_Recombination events.csv|5037,5037,50_Recombination events.csv,5799,10000,['40'],1000,2.5e-05,0.01,0.1,5000,50,5,5785,9862,5785-9862,['40'],['20'],"['13', '48', '29', '27']",14.0,138.0,152.0,96.71506784099024,4201.0,1050.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,54.343013568198046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5037,5799-10000,100.0,84.8,5,93.62139917695472,1,145,6,5,6,17,0,12,100.0%,29.4%,❌ Diff: RDP=6 vs Santa=5,23,11,12
92_Recombination events.csv|4886,4886,92_Recombination events.csv,6336,10000,['22'],1000,2.5e-05,0.01,0.1,5000,50,2,6287,9812,6287-9812,['22'],"['35', '20', '43', '21', '49', '7']",['31'],49.0,188.0,237.0,94.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),53.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,67.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,4886,6336-10000,100.0,76.3,2,93.4510250569476,2,146,2,2,2,14,0,12,100.0%,14.3%,✅ Equal,16,4,12
50_Recombination events.csv|4967,4967,50_Recombination events.csv,5367,10000,['8'],1000,2.5e-05,0.01,0.1,5000,50,3,5456,9930,5456-9930,['8'],"['42', '26', '15']","['5', '20', '10', '23', '30', '46', '47', '43', '32', '9', '33', '38', '45', '16', '24']",89.0,70.0,159.0,96.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.32,100.0,1/1,100.0,1.0,1.0,1/1,82.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4967,5367-10000,100.0,84.1,3,93.26131687242798,2,147,6,5,6,17,0,12,100.0%,29.4%,❌ Diff: RDP=6 vs Santa=5,23,11,12
58_Recombination events.csv|4966,4966,58_Recombination events.csv,6627,10000,['40'],1000,2.5e-05,0.01,0.1,5000,50,1,6640,9872,6640-9872,['40'],"['20', '38', '12']","['11', '10', '24', '27']",13.0,128.0,141.0,95.81974503409428,3373.0,843.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,54.163949006818854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,4966,6627-10000,100.0,85.9,1,93.2527693856999,2,148,4,4,5,21,1,17,80.0%,19.0%,✅ Equal,26,8,18
81_Recombination events.csv|4852,4852,81_Recombination events.csv,5364,7353,"['23', '42']",1000,2.5e-05,0.01,0.1,5000,50,8,5404,7250,5404-7250,"['23', '42']",['37'],"['20', '21']",40.0,103.0,143.0,92.81045751633987,1989.0,497.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,53.56209150326798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,4852,5364-7353,100.0,85.7,8,93.15206445115811,5,149,8,8,8,17,0,9,100.0%,47.1%,✅ Equal,25,16,9
79_Recombination events.csv|5018,5018,79_Recombination events.csv,6723,10000,['47'],1000,2.5e-05,0.01,0.1,5000,50,4,6684,9873,6684-9873,['47'],['5'],['44'],39.0,127.0,166.0,96.1245041196216,3277.0,819.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,54.22490082392432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5018,6723-10000,100.0,83.4,4,91.82547642928787,4,150,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14
39_Recombination events.csv|4934,4934,39_Recombination events.csv,3780,9870,['32'],1000,2.5e-05,0.01,0.1,5000,50,2,3604,9884,3604-9884,['32'],"['25', '43', '1', '18', '21', '42', '31', '2']","['13', '26', '49', '12']",176.0,14.0,190.0,100.0,3910.0,977.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4934,3780-9870,100.0,81.0,2,90.5811623246493,4,151,6,5,6,14,0,9,100.0%,35.7%,❌ Diff: RDP=6 vs Santa=5,20,11,9
31_Recombination events.csv|4559,4559,31_Recombination events.csv,5424,6195,"['1', '13', '17', '18', '29', '31', '32', '33', '34', '36', '37', '38', '40', '42', '48', '6', '7', '8']",1000,2.5e-05,0.01,0.1,5000,50,2,5424,6233,5424-6233,"['17', '42', '37', '6', '36', '13', '32', '29', '1', '48', '18', '38', '40', '8', '34', '33', '7', '31']","['25', '20', '23', '27', '22', '12', '45', '21', '49', '15']","['9', '14', '47', '30', '4', '19', '11', '50', '41', '16', '26', '24', '35', '3', '5', '39', '44', '2', '10', '46', '28', '43']",0.0,38.0,38.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (18/18),57.0,100.0,18/18,100.0,18.0,18.0,18/18,75.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4559,5424-6195,77.77777777777779,96.2,2,88.88888888888889,2,152,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8
86_Recombination events.csv|4821,4821,86_Recombination events.csv,6618,9546,['37'],1000,2.5e-05,0.01,0.1,5000,50,4,6660,9768,6660-9768,['37'],"['25', '17', '23', '20', '28', '32', '19', '29', '22', '33']","['35', '10', '36', '9', '41']",42.0,222.0,264.0,98.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),54.72,100.0,1/1,100.0,1.0,1.0,1/1,54.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4821,6618-9546,100.0,73.6,4,87.93814432989691,1,153,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14
97_Recombination events.csv|4774,4774,97_Recombination events.csv,6729,10000,"['1', '13', '14', '18', '22', '23', '24', '25', '28', '29', '33', '34', '35', '36', '4', '6', '8', '9']",1000,2.5e-05,0.01,0.1,5000,50,9,6742,9986,6742-9986,"['35', '25', '23', '6', '36', '4', '13', '28', '9', '29', '14', '1', '22', '18', '24', '8', '33', '34']","['3', '44', '38', '45', '41', '15', '31', '26', '12']","['30', '40', '10', '46', '27', '43', '50', '21', '42', '16', '2']",13.0,14.0,27.0,99.2,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (18/18),56.84,100.0,18/18,100.0,18.0,18.0,18/18,95.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4774,6729-10000,77.77777777777779,97.3,9,87.63638387886886,4,154,11,11,13,23,2,12,84.6%,47.8%,✅ Equal,36,22,14
17_Recombination events.csv|4951,4951,17_Recombination events.csv,6090,8652,"['24', '3', '32', '41']",1000,2.5e-05,0.01,0.1,5000,50,4,6074,8636,6074-8636,"['3', '32', '24', '41']","['47', '38']","['23', '19', '22', '50', '34']",16.0,16.0,32.0,99.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (4/4),56.88,100.0,4/4,100.0,4.0,4.0,4/4,93.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4951,6090-8652,50.0,96.8,4,86.38888888888889,2,155,5,5,6,16,1,11,83.3%,31.2%,✅ Equal,22,10,12
50_Recombination events.csv|4757,4757,50_Recombination events.csv,654,5928,"['28', '7']",1000,2.5e-05,0.01,0.1,5000,50,2,966,5930,966-5930,"['28', '7']","['11', '37', '39', '12']","['25', '23', '36', '27', '13', '32', '9', '29', '14', '48', '21', '49', '8', '47', '15', '30', '6', '4', '19', '1', '18', '50', '16', '24', '26', '33', '31', '35', '3', '5', '22', '38', '40', '42', '34', '44', '17', '10', '20', '46', '43', '45']",312.0,2.0,314.0,94.1,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),53.82,100.0,2/2,100.0,2.0,2.0,2/2,66.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4757,654-5928,100.0,68.6,2,85.2880658436214,3,156,6,5,6,17,0,12,100.0%,29.4%,❌ Diff: RDP=6 vs Santa=5,23,11,12
57_Recombination events.csv|4658,4658,57_Recombination events.csv,27,6837,"['12', '16', '23', '24', '3', '37', '42', '43', '45', '6']",1000,2.5e-05,0.01,0.1,5000,50,2,34,6840,34-6840,"['3', '23', '6', '43', '45', '42', '16', '24', '37', '12']","['22', '10', '21']","['9', '49']",7.0,3.0,10.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (10/10),58.980000000000004,100.0,10/10,100.0,10.0,10.0,10/10,98.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4658,27-6837,70.0,99.0,2,85.0,2,157,6,5,7,29,1,24,85.7%,17.2%,❌ Diff: RDP=6 vs Santa=5,36,11,25
68_Recombination events.csv|3634,3634,68_Recombination events.csv,7488,10000,"['1', '12', '13', '16', '17', '2', '20', '21', '22', '23', '24', '26', '32', '33', '34', '37', '38', '4', '41', '44', '48', '49', '5', '50', '8', '9']",1000,2.5e-05,0.01,0.1,5000,50,5,7400,9978,7400-9978,"['17', '4', '32', '44', '50', '41', '49', '16', '12']","['25', '27', '13', '29', '14', '48', '47', '15', '6', '11', '26', '24', '31', '3', '5', '39', '22', '38', '40', '34', '46', '43', '45', '37']","['20', '9', '21', '8', '33']",88.0,22.0,110.0,99.1,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (9/9),56.82,34.6,9/9,100.0,26.0,9.0,9/9,78.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,3634,7488-10000,77.77777777777779,89.0,5,84.2507645259939,1,158,5,5,8,26,3,21,62.5%,19.2%,✅ Equal,34,10,24
76_Recombination events.csv|4729,4729,76_Recombination events.csv,468,6381,"['10', '14', '18', '2', '23', '25', '27', '29', '31', '34', '44', '49', '6', '7']",1000,2.5e-05,0.01,0.1,5000,50,3,308,6584,308-6584,"['25', '10', '23', '6', '27', '44', '14', '18', '34', '7', '31']","['35', '3', '5', '20', '30', '4', '28', '16', '1', '33', '38', '8', '21', '40', '47', '24']",['49'],160.0,203.0,363.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (11/11),55.0,78.6,11/11,100.0,14.0,11.0,11/11,55.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,4729,468-6381,63.63636363636363,63.7,3,83.00518134715026,1,159,3,3,3,20,0,17,100.0%,15.0%,✅ Equal,23,6,17
87_Recombination events.csv|4992,4992,87_Recombination events.csv,3288,10000,['16'],1000,2.5e-05,0.01,0.1,5000,50,6,2979,9962,2979-9962,['16'],"['4', '9']","['25', '23']",309.0,38.0,347.0,99.43384982121573,3288.0,822.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,54.88676996424314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4992,3288-10000,100.0,65.30000000000001,6,82.94651866801212,2,160,7,7,12,25,5,18,58.3%,28.0%,✅ Equal,37,14,23
80_Recombination events.csv|4913,4913,80_Recombination events.csv,2406,9135,"['21', '48', '8']",1000,2.5e-05,0.01,0.1,5000,50,1,2411,9096,2411-9096,"['8', '48', '21']","['6', '27']","['20', '7', '49', '34', '12']",5.0,39.0,44.0,99.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),56.86,100.0,3/3,100.0,3.0,3.0,3/3,93.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4913,2406-9135,33.33333333333333,95.6,1,82.86701208981,2,161,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9
66_Recombination events.csv|4772,4772,66_Recombination events.csv,6507,10000,"['1', '14', '15', '2', '21', '22', '39', '4', '40', '45', '48', '5', '9']",1000,2.5e-05,0.01,0.1,5000,50,2,6516,9987,6516-9987,"['4', '9', '39', '14', '1', '22', '48', '45', '21', '40', '15', '2']","['46', '27', '38', '26', '50', '34', '24', '37', '31']","['25', '23', '36', '13', '32', '29', '49', '47', '12', '30', '6', '19', '11', '18', '16', '33', '35', '5', '3', '42', '7', '44', '17', '10', '20', '28', '43']",9.0,13.0,22.0,99.4,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (12/12),56.88,92.3,12/12,100.0,13.0,12.0,12/12,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4772,6507-10000,66.66666666666666,97.8,2,82.62768817204301,2,162,3,3,4,22,1,19,75.0%,13.6%,✅ Equal,26,6,20
23_Recombination events.csv|4333,4333,23_Recombination events.csv,2025,10000,"['1', '11', '13', '14', '18', '19', '2', '28', '30', '31', '33', '4', '45', '47', '8']",1000,2.5e-05,0.01,0.1,5000,50,1,2067,9992,2067-9992,"['30', '28', '4', '19', '14', '1', '11', '18', '45', '8', '2']","['5', '17', '46', '39', '50', '21']","['23', '27', '13', '29', '48', '49', '47', '12', '15', '41', '16', '33', '24', '31', '35', '22', '38', '40', '7', '44', '20', '10', '43', '37']",42.0,8.0,50.0,99.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (11/11),56.88,73.3,11/11,100.0,15.0,11.0,11/11,87.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4333,2025-10000,63.63636363636363,95.0,1,81.81818181818181,2,163,3,3,3,16,0,13,100.0%,18.8%,✅ Equal,19,6,13
69_Recombination events.csv|4842,4842,69_Recombination events.csv,1647,9141,"['12', '14', '2', '26', '4', '44', '46', '47']",1000,2.5e-05,0.01,0.1,5000,50,1,1649,9140,1649-9140,"['46', '4', '44', '14', '47', '2', '26', '12']","['17', '36', '28', '18', '49', '40', '16', '7', '31']","['1', '3', '41']",2.0,1.0,3.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (8/8),59.0,100.0,8/8,100.0,8.0,8.0,8/8,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,4842,1647-9141,62.5,99.7,1,81.25,2,164,5,4,5,13,0,9,100.0%,30.8%,❌ Diff: RDP=5 vs Santa=4,18,9,9
86_Recombination events.csv|4897,4897,86_Recombination events.csv,1803,10000,"['15', '16', '18', '21', '4', '46', '49', '7']",1000,2.5e-05,0.01,0.1,5000,50,1,1823,9990,1823-9990,"['46', '4', '18', '21', '49', '16', '7', '15']","['1', '48', '40', '12']","['13', '30', '43', '14']",20.0,10.0,30.0,99.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (8/8),56.92,100.0,8/8,100.0,8.0,8.0,8/8,91.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4897,1803-10000,62.5,97.0,1,81.25,2,165,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14
68_Recombination events.csv|4917,4917,68_Recombination events.csv,474,10000,"['13', '22', '26', '34', '37', '38', '48', '5']",1000,2.5e-05,0.01,0.1,5000,50,7,489,9996,489-9996,"['5', '37', '13', '22', '48', '38', '26', '34']","['17', '20', '4', '32', '9', '44', '8', '21', '41', '16', '49', '50', '33', '12']","['35', '30', '36', '19', '18', '42', '7']",15.0,4.0,19.0,99.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (8/8),56.96,100.0,8/8,100.0,8.0,8.0,8/8,80.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4917,474-10000,62.5,98.1,7,81.25,2,166,5,5,8,26,3,21,62.5%,19.2%,✅ Equal,34,10,24
44_Recombination events.csv|4690,4690,44_Recombination events.csv,7722,10000,"['10', '23', '38', '41', '44']",1000,2.5e-05,0.01,0.1,5000,50,2,7355,9967,7355-9967,"['10', '23', '38', '41', '44']","['25', '17', '30', '7', '13', '27', '9', '14', '22', '11', '45', '42', '8', '34', '24', '37', '31']","['35', '46', '28', '4', '43', '29', '1', '18', '33']",367.0,33.0,400.0,98.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (5/5),54.72,100.0,5/5,100.0,5.0,5.0,5/5,12.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4690,7722-10000,100.0,60.0,2,80.51881993896237,2,167,4,4,5,23,1,19,80.0%,17.4%,✅ Equal,28,8,20
64_Recombination events.csv|4805,4805,64_Recombination events.csv,5940,10000,"['13', '24', '27', '29', '32', '36', '41', '44', '47', '48', '49', '50']",1000,2.5e-05,0.01,0.1,5000,50,4,5914,9966,5914-9966,"['42', '36', '27', '13', '32', '29', '48', '50', '21', '41', '47', '49', '24', '44']","['35', '3', '20', '10', '37', '6', '46', '4', '9', '16', '1', '18', '8', '34', '7', '31']","['5', '25', '23', '30', '43', '14', '45', '15', '26', '12']",26.0,34.0,60.0,99.2,,,,Step 2: Best Match,✅ Good (12/14),,⚠️ Partial (12/14),52.550000000000004,85.7,12/14,85.7,12.0,14.0,12/14,92.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4805,5940-10000,64.28571428571429,94.0,4,80.39747726606043,3,168,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12
17_Recombination events.csv|4578,4578,17_Recombination events.csv,1395,10000,"['1', '11', '19', '20', '22', '23', '24', '25', '3', '30', '32', '34', '36', '41', '45', '46', '48', '5', '50']",1000,2.5e-05,0.01,0.1,5000,50,2,1396,9991,1396-9991,"['23', '19', '22', '50', '34']","['42', '27', '28', '43', '9', '39', '33', '18', '40', '8', '26', '7', '44']","['3', '32', '38', '41', '47', '24']",1.0,9.0,10.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (5/5),58.980000000000004,26.3,5/5,100.0,19.0,5.0,5/5,96.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4578,1395-10000,40.0,99.0,2,80.0,3,169,5,5,6,16,1,11,83.3%,31.2%,✅ Equal,22,10,12
2_Recombination events.csv|4457,4457,2_Recombination events.csv,885,10000,"['11', '44', '50', '7', '8']",1000,2.5e-05,0.01,0.1,5000,50,1,884,9972,884-9972,"['11', '50', '8', '7', '44']","['20', '19', '14', '38', '41']","['25', '23', '13', '32', '48', '47', '15', '6', '4', '1', '18', '16', '33', '24', '3', '5', '39', '42', '40', '2', '17', '46', '43', '45']",1.0,28.0,29.0,99.7,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (5/5),56.94,100.0,5/5,100.0,5.0,5.0,5/5,83.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4457,885-10000,60.0,97.1,1,80.0,2,170,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7
15_Recombination events.csv|4476,4476,15_Recombination events.csv,582,5508,"['16', '21', '28', '34', '40', '45', '46', '5']",1000,2.5e-05,0.01,0.1,5000,50,5,544,5516,544-5516,"['5', '46', '28', '45', '21', '40', '16', '34']","['23', '36', '27', '32', '9', '29', '14', '48', '49', '8', '15', '6', '4', '11', '50', '41', '33', '31', '3', '22', '7', '44', '20', '10', '43']","['35', '25', '17', '30', '13', '39', '19', '12', '18', '38', '42', '47', '24', '37', '2']",38.0,8.0,46.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (8/8),57.0,100.0,8/8,100.0,8.0,8.0,8/8,95.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4476,582-5508,62.5,95.4,5,79.57826747720365,2,171,5,5,7,14,2,9,71.4%,35.7%,✅ Equal,21,10,11
45_Recombination events.csv|4730,4730,45_Recombination events.csv,3537,9480,"['15', '39', '44', '48']",1000,2.5e-05,0.01,0.1,5000,50,4,3532,9480,3532-9480,"['48', '39', '44', '15']","['5', '10', '46', '36', '28', '9', '29', '38', '26', '7', '31']","['13', '43', '14', '45', '40', '2']",5.0,0.0,5.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),59.0,100.0,4/4,100.0,4.0,4.0,4/4,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4730,3537-9480,50.0,99.5,4,79.44515364274642,2,172,5,5,5,26,0,21,100.0%,19.2%,✅ Equal,31,10,21
57_Recombination events.csv|4318,4318,57_Recombination events.csv,4146,5892,"['11', '13', '14', '18', '19', '2', '20', '25', '27', '28', '30', '32', '38', '40', '41', '46', '48', '5', '50', '7', '8']",1000,2.5e-05,0.01,0.1,5000,50,6,4127,5688,4127-5688,"['25', '27', '13', '32', '14', '48', '8', '30', '19', '11', '18', '41', '5', '38', '40', '7', '2', '20', '46', '28']","['35', '4', '44', '31', '34', '15']","['23', '36', '9', '29', '49', '47', '12', '6', '1', '50', '16', '33', '26', '24', '3', '42', '17', '43', '45', '37']",19.0,204.0,223.0,88.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (20/20),52.66,95.2,20/20,100.0,21.0,20.0,20/20,36.1,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4318,4146-5892,80.0,77.7,6,79.24242424242425,3,173,6,5,7,29,1,24,85.7%,17.2%,❌ Diff: RDP=6 vs Santa=5,36,11,25
90_Recombination events.csv|4936,4936,90_Recombination events.csv,6459,8031,"['14', '15', '25', '29', '30', '34', '40', '49', '5']",1000,2.5e-05,0.01,0.1,5000,50,1,6494,8012,6494-8012,"['5', '30', '29', '14', '49', '40', '34', '15']","['43', '21', '31']","['3', '9', '18', '38', '45', '41', '33', '7']",35.0,19.0,54.0,96.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (8/8),56.32,88.9,8/8,100.0,9.0,8.0,8/8,82.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,4936,6459-8031,62.5,94.6,1,79.02777777777777,2,174,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14
93_Recombination events.csv|3885,3885,93_Recombination events.csv,5640,7152,"['12', '17', '26', '39', '41', '7']",1000,2.5e-05,0.01,0.1,5000,50,2,5638,7140,5638-7140,"['17', '39', '41', '26', '7', '12']","['37', '6', '36', '47', '13', '4', '28', '32', '50', '49', '40', '8', '33', '34', '2']","['25', '23', '27', '9', '29', '14', '48', '21', '15', '30', '19', '1', '11', '18', '16', '24', '31', '35', '3', '5', '22', '38', '42', '44', '20', '10', '46', '43', '45']",2.0,12.0,14.0,99.2,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (6/6),56.84,100.0,6/6,100.0,6.0,6.0,6/6,95.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,3885,5640-7152,50.0,98.6,2,79.0,1,175,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10
33_Recombination events.csv|215,215,33_Recombination events.csv,7812,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,2.5e-05,0.01,0.1,5000,50,3,7909,9985,7909-9985,"['35', '23', '37', '27', '9', '45', '8', '26', '34']","['25', '36', '32', '14', '48', '47', '12', '6', '4', '19', '31', '39', '38', '42', '7', '17', '46', '28', '43']","['5', '3', '20', '13', '29', '11', '50', '21', '40', '15', '41', '49', '24', '2']",97.0,15.0,112.0,94.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (9/9),55.980000000000004,18.0,9/9,100.0,50.0,9.0,9/9,74.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,215,7812-10000,66.66666666666666,88.8,3,78.965399109284,2,176,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14
81_Recombination events.csv|3862,3862,81_Recombination events.csv,3351,3819,"['12', '15', '16', '22', '24', '25', '26', '30', '32', '40', '41', '43', '6']",1000,2.5e-05,0.01,0.1,5000,50,7,3347,3762,3347-3762,"['30', '25', '32', '12', '41', '40', '26', '15']","['5', '10', '43', '16', '22', '33', '49', '8', '24', '37']","['36', '27', '9', '14', '48', '47', '4', '19', '50', '31', '35', '3', '39', '38', '34', '17', '46', '28', '45']",4.0,57.0,61.0,87.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (8/8),54.56,61.5,8/8,100.0,13.0,8.0,8/8,34.8,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,3862,3351-3819,62.5,93.9,7,78.53096676737161,6,177,8,8,8,17,0,9,100.0%,47.1%,✅ Equal,25,16,9
