,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
175,175,176,7,43.93939393939394,14,9395,7,Case_E_Start_End,Step 1: Approximate,8,8,13,44,5,36,61.5%,18.2%,✅ Equal,57,16,41,14_Recombination events.csv|9395,9395,14_Recombination events.csv,4401,10000,"['1', '10', '13', '16', '17', '19', '20', '22', '24', '25', '26', '27', '28', '29', '3', '30', '31', '33', '35', '37', '38', '39', '41', '42', '43', '46', '47', '48', '49', '50', '6', '7', '8']",1000,0.0002,0.02,0.1,5000,50,4050,4954,4050-4954,"['7', '35', '6', '10', '13', '43', '22', '37', '41', '3', '28', '29', '26', '16', '1', '49', '50', '48', '19', '30', '46', '27', '20', '39', '42', '33', '24', '38', '17', '25', '8', '31', '47']","['2', '44', '40']","['21', '11', '34', '9', '18', '23', '15', '12', '45', '5', '36', '14', '32', '4']",351,5046,5397,9.876763707804963,4401,1100.2,25,Exact Recombinant Match,,31.33898910519736,,,,,,,30,,,,,,,,,,,,87.87878787878788,,,,,,,,,,,,,,,,,,,,,,7,4401-10000,9.9%,87.9%,0,9.876763707804963,,,,,,,,,,87.87878787878788,0,0,1,8,0,7,❌ None
184,184,185,8,27.983951855566698,14,6001,3,✅ Complete Match (1/1),Step 2: Best Match,8,8,13,44,5,36,61.5%,18.2%,✅ Equal,57,16,41,14_Recombination events.csv|6001,6001,14_Recombination events.csv,2526,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2084,10000,2084-10000,['17'],"['2', '44', '40']","['7', '35', '6', '10', '13', '43', '22', '37', '41', '3', '28', '29', '26', '16', '1', '49', '50', '48', '19', '30', '46', '27', '20', '39', '42', '33', '24', '38', '25', '8', '31', '47']",442,0,442,100,,,,,🎯 Perfect (1/1),55,2,1/1,100,50,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2526-10000,100.0%,100.0%,0,100,,,,,,,,,,0,55.8,0,1,3,0,3,❌ None
29,29,30,1,99.84954864593782,15,9689,3,⭐ Excellent Match (1/1),Step 2: Best Match,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|9689,9689,15_Recombination events.csv,9054,10000,['47'],1000,0.0002,0.02,0.1,5000,50,9050,9998,9050-9998,['47'],"['2', '3', '22']","['6', '20', '45', '5', '49', '31', '48']",4,2,6,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,9054-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.4,0,1,2,0,3,❌ None
44,44,45,2,99.54864593781345,15,9564,9,Standard_Match,Step 1: Approximate,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|9564,9564,15_Recombination events.csv,1050,3576,['1'],1000,0.0002,0.02,0.1,5000,50,1056,3570,1056-3570,['1'],['15'],"['36', '41', '4']",6,6,12,99.5249406175772,2526,631.5,25,Exact Recombinant Match,,58.90498812351544,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,1050-3576,99.5%,100.0%,0,99.5249406175772,,,,,,,,,,100,98.8,0,1,7,0,9,❌ None
63,63,64,3,98.74623871614844,15,9298,6,✅ Complete Match (1/1),Step 2: Best Match,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|9298,9298,15_Recombination events.csv,1494,10000,['17'],1000,0.0002,0.02,0.1,5000,50,1500,9978,1500-9978,['17'],"['30', '11', '34', '38', '18', '9', '10', '25', '28', '26', '46']",['15'],6,22,28,99.7,,,,,🎯 Perfect (1/1),56.94,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,1494-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,97.2,0,1,3,0,6,❌ None
69,69,70,4,95.0852557673019,15,9720,12,✅ Complete Match (1/1),Step 2: Best Match,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|9720,9720,15_Recombination events.csv,1938,10000,['18'],1000,0.0002,0.02,0.1,5000,50,1840,9997,1840-9997,['18'],"['26', '25', '28']","['38', '9', '11', '34']",98,3,101,100,,,,,🎯 Perfect (1/1),57,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,12,1938-10000,100.0%,100.0%,0,100,,,,,,,,,,100,89.9,0,1,3,0,12,❌ None
70,70,71,5,95.0852557673019,15,9720,2,Cross Match (Case_S2_E1E),Step 6: Cross Matches,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|9720,9720,15_Recombination events.csv,1938,10000,['18'],1000,0.0002,0.02,0.1,5000,50,1840,9997,1939-3428,['18'] | ['18'],"['26', '25', '28'] | ['35', '42', '50', '43', '40']","['38', '9', '11', '34'] | ['30', '11', '34', '38', '9', '10', '25', '28', '26', '46']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,12,2,,0,✅ Yes,✅ Yes,2,1938-10000,100.0%,100.0%,100,100,,,,,,,,,,100,89.9,5,3,4,100,2,✅ Start+End
75,75,76,6,90,15,9446,5,⭐ Excellent Match (1/1),Step 2: Best Match,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|9446,9446,15_Recombination events.csv,8235,9093,"['19', '2', '22', '3', '44', '47']",1000,0.0002,0.02,0.1,5000,50,8234,9091,8234-9091,"['19', '2', '22', '3', '44']","['35', '42', '50', '43', '40']","['17', '15']",1,2,3,99.8,,,,,✅ Complete (5/5),58.96,83.3,5/5,100,6,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8235-9093,99.8%,100.0%,0,99.8,,,,,,,,,,80,99.7,0,1,2,0,5,❌ None
83,83,84,7,84.61538461538461,15,9401,1,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|9401,9401,15_Recombination events.csv,3426,9903,"['12', '13', '14', '16', '18', '21', '23', '24', '27', '29', '37', '39', '7', '8']",1000,0.0002,0.02,0.1,5000,50,3428,9904,3428-9904,"['21', '7', '37', '27', '23', '12', '39', '13', '29', '16', '8', '14', '24']","['35', '42', '50', '43', '40']","['30', '11', '34', '38', '9', '10', '25', '28', '26', '46']",2,1,3,100,,,,,✅ Complete (13/13),59,92.9,13/13,100,14,13,13/13,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3426-9903,100.0%,100.0%,0,100,,,,,,,,,,69.23076923076923,99.7,0,1,1,0,1,❌ None
94,94,95,8,78.15320962888666,15,7424,14,✅ Complete Match (1/1),Step 2: Best Match,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|7424,7424,15_Recombination events.csv,4110,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3988,9808,3988-9808,"['21', '7', '11', '18', '10', '23', '13', '14', '37', '28', '29', '26', '16', '30', '34', '9', '27', '46', '39', '24', '38', '12', '25', '8']","['44', '17', '15']","['35', '42', '50', '43', '40']",122,192,314,96.7,,,,,✅ Complete (24/24),54.34,48,24/24,100,50,24,24/24,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,14,4110-10000,96.7%,100.0%,0,96.7,,,,,,,,,,87.5,68.6,0,1,3,0,14,❌ None
147,147,148,9,50,15,9502,7,Case_E_Start_End,Step 1: Approximate,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|9502,9502,15_Recombination events.csv,615,10000,['15'],1000,0.0002,0.02,0.1,5000,50,4,640,4-640,['15'],"['35', '42', '50', '43', '40']","['19', '2', '22', '3', '44']",611,9360,9971,0.2663825253063399,615,153.8,25,Exact Recombinant Match,,33.05327650506127,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,615-10000,0.3%,100.0%,0,0.2663825253063399,,,,,,,,,,100,0,0,1,8,0,7,❌ None
172,172,173,10,46.657830634761424,15,37,4,✅ Complete Match (1/1),Step 2: Best Match,10,9,14,54,4,45,71.4%,16.7%,❌ Diff: RDP=10 vs Santa=9,68,19,49,15_Recombination events.csv|37,37,15_Recombination events.csv,1293,6510,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,646,6716,646-6716,"['48', '6', '41', '20', '31', '45', '5', '49', '36', '33', '1', '32', '4', '47']","['35', '42', '50', '43', '40']",['15'],647,206,853,100,,,,,✅ Complete (14/14),53,28,14/14,100,50,14,14/14,30,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1293-6510,100.0%,100.0%,0,100,,,,,,,,,,78.57142857142857,14.700000000000005,0,1,3,0,4,❌ None
100,100,101,1,75,16,9705,6,🎯 Perfect Match (1/1),Step 2: Best Match,9,8,17,46,8,38,52.9%,17.4%,❌ Diff: RDP=9 vs Santa=8,63,17,46,16_Recombination events.csv|9705,9705,16_Recombination events.csv,1896,8091,"['11', '12', '2', '21', '27', '39', '4', '7']",1000,0.0002,0.02,0.1,5000,50,1896,8091,1896-8091,"['21', '2', '11', '7', '27', '12', '39', '4']",['40'],"['44', '8', '41']",0,0,0,100,,,,,✅ Complete (8/8),60,100,8/8,100,8,8,8/8,100,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,1896-8091,100.0%,100.0%,0,100,,,,,,,,,,50,100,0,1,1,0,6,❌ None
118,118,119,2,62.900000000000006,16,967,4,✅ Complete Match (1/1),Step 2: Best Match,9,8,17,46,8,38,52.9%,17.4%,❌ Diff: RDP=9 vs Santa=8,63,17,46,16_Recombination events.csv|967,967,16_Recombination events.csv,1857,7893,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,1470,8088,1470-8088,"['35', '6', '10', '15', '14', '43', '22', '37', '5', '28', '26', '29', '16', '1', '49', '19', '30', '34', '9', '42', '24', '38', '45', '17', '47']","['21', '2', '11', '27', '12']","['13', '8', '41', '44']",387,195,582,100,,,,,✅ Complete (25/25),55,50,25/25,100,50,25,25/25,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1857-7893,100.0%,100.0%,0,100,,,,,,,,,,84,41.8,0,1,3,0,4,❌ None
130,130,131,3,55.56666666666666,16,230,1,✅ Complete Match (1/1),Step 2: Best Match,9,8,17,46,8,38,52.9%,17.4%,❌ Diff: RDP=9 vs Santa=8,63,17,46,16_Recombination events.csv|230,230,16_Recombination events.csv,2019,9498,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,1914,9615,1914-9615,"['7', '4', '39']","['19', '22', '37', '16', '49']","['13', '3', '20']",105,117,222,100,,,,,✅ Complete (3/3),55,6,3/3,100,50,3,3/3,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2019-9498,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,77.8,0,1,3,0,1,❌ None
131,131,132,4,55.15,16,6626,3,✅ Complete Match (1/1),Step 2: Best Match,9,8,17,46,8,38,52.9%,17.4%,❌ Diff: RDP=9 vs Santa=8,63,17,46,16_Recombination events.csv|6626,6626,16_Recombination events.csv,6825,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,6778,9650,6778-9650,"['23', '50', '3', '48']",['25'],"['21', '2', '11', '7', '27', '12', '39', '4']",47,350,397,89,,,,,✅ Complete (4/4),52.8,8,4/4,100,50,4,4/4,50,98.9,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6825-10000,89.0%,100.0%,0,89,,,,,,,,,,50,60.3,0,1,3,0,3,❌ None
150,150,151,5,50,16,9685,"10, 2",Cross Match (Case_E2_E1E),Step 6: Cross Matches,9,8,17,46,8,38,52.9%,17.4%,❌ Diff: RDP=9 vs Santa=8,63,17,46,16_Recombination events.csv|9685,9685,16_Recombination events.csv,3594,10000,"['13', '20']",1000,0.0002,0.02,0.1,5000,50,746,9996,746-9996 | 1470-3595,"['13', '20'] | ['13', '20']","['44', '8', '41'] | ['23', '50', '3', '48']","['25'] | ['33', '25']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,10,2,,0,✅ Yes,✅ Yes,"10, 2",3594-10000,100.0%,100.0%,100,100,,,,,,,,,,100,0,5,3,4,100,"1,2",✅ Start+End
163,163,164,6,49.35,16,10005,7,✅ Complete Match (1/1),Step 2: Best Match,9,8,17,46,8,38,52.9%,17.4%,❌ Diff: RDP=9 vs Santa=8,63,17,46,16_Recombination events.csv|10005,10005,16_Recombination events.csv,9213,10000,"['32', '46']",1000,0.0002,0.02,0.1,5000,50,9218,9992,9218-9992,"['46', '32']","['40', '47']",['18'],5,8,13,98.3,,,,,✅ Complete (2/2),58.66,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,9213-10000,98.3%,100.0%,0,98.3,,,,,,,,,,0,98.7,0,1,3,0,7,❌ None
178,178,179,7,38.75,16,8616,15,✅ Complete Match (1/1),Step 2: Best Match,9,8,17,46,8,38,52.9%,17.4%,❌ Diff: RDP=9 vs Santa=8,63,17,46,16_Recombination events.csv|8616,8616,16_Recombination events.csv,2580,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '42', '43', '45', '46', '47', '48', '49', '5', '50', '6', '7', '9']",1000,0.0002,0.02,0.1,5000,50,2365,9990,2365-9990,['25'],['36'],['33'],215,10,225,99.9,,,,,🎯 Perfect (1/1),54.98,2.1,1/1,100,47,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,15,2580-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,77.5,0,1,3,0,15,❌ None
182,182,183,8,31.818181818181817,16,9534,14,Case_B_End_Ini,Step 1: Approximate,9,8,17,46,8,38,52.9%,17.4%,❌ Diff: RDP=9 vs Santa=8,63,17,46,16_Recombination events.csv|9534,9534,16_Recombination events.csv,1386,3489,"['14', '15', '24', '26', '28', '29', '34', '35', '42', '43', '5']",1000,0.0002,0.02,0.1,5000,50,3492,8040,3492-8040,"['34', '35', '15', '5', '28', '29', '26', '42', '14', '43', '24']","['33', '25']","['19', '30', '22', '38', '6', '9', '37', '10', '45', '17', '16', '49', '40', '47']",2106,4551,6657,0,2103,525.8,25,Exact Recombinant Match,,22.09090909090909,,,,,,,30,,,,,,,,,,,,63.63636363636363,,,,,,,,,,,,,,,,,,,,,,14,1386-3489,,63.6%,0,0,,,,,,,,,,63.63636363636363,0,0,1,8,0,14,❌ None
15,15,16,1,100,17,9922,7,Standard_Match,Step 1: Approximate,8,6,12,44,4,38,66.7%,13.6%,❌ Diff: RDP=8 vs Santa=6,56,14,42,17_Recombination events.csv|9922,9922,17_Recombination events.csv,3393,3765,['17'],1000,0.0002,0.02,0.1,5000,50,3394,3765,3394-3765,['17'],"['11', '6', '27', '3', '12', '39', '45', '33', '14', '32', '48']","['30', '31', '7', '34']",1,0,1,99.73118279569891,372,93,25,Exact Recombinant Match,,58.94623655913979,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,3393-3765,99.7%,100.0%,0,99.73118279569891,,,,,,,,,,100,99.9,0,1,7,0,7,❌ None
27,27,28,2,99.84984984984985,17,9974,"11, 6",Cross Match (Case_S2_E1E),Step 6: Cross Matches,8,6,12,44,4,38,66.7%,13.6%,❌ Diff: RDP=8 vs Santa=6,56,14,42,17_Recombination events.csv|9974,9974,17_Recombination events.csv,1131,9474,['38'],1000,0.0002,0.02,0.1,5000,50,1134,9475,1134-9475 | 1135-2168,['38'] | ['38'],"['6'] | ['13', '43', '22']","['13', '43', '22'] | ['23', '10', '20', '46', '50', '47']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,6,11,,0,✅ Yes,✅ Yes,"11, 6",1131-9474,100.0%,100.0%,100,100,,,,,,,,,,100,99.6,5,3,4,100,"6,11",✅ Start+End
81,81,82,3,85.66423566423566,17,9438,1,🎯 Perfect Match (1/1),Step 2: Best Match,8,6,12,44,4,38,66.7%,13.6%,❌ Diff: RDP=8 vs Santa=6,56,14,42,17_Recombination events.csv|9438,9438,17_Recombination events.csv,2193,10000,"['1', '14', '15', '17', '18', '19', '2', '25', '26', '28', '29', '30', '31', '33', '34', '35', '37', '38', '4', '42', '44', '45', '7', '9']",1000,0.0002,0.02,0.1,5000,50,2193,9998,2193-9998,"['19', '2', '35', '9', '18', '37', '15', '44', '25', '28', '29', '26', '1', '4']","['41', '5', '36', '16', '8', '49', '24']","['38', '22', '10', '20', '23', '13', '46', '50', '43', '47']",0,2,2,100,,,,,✅ Complete (14/14),59,58.3,14/14,100,24,14,14/14,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2193-10000,100.0%,100.0%,0,100,,,,,,,,,,71.42857142857143,99.8,0,1,1,0,1,❌ None
144,144,145,4,50,17,9847,8,Case_E_Start_End,Step 1: Approximate,8,6,12,44,4,38,66.7%,13.6%,❌ Diff: RDP=8 vs Santa=6,56,14,42,17_Recombination events.csv|9847,9847,17_Recombination events.csv,4986,10000,['38'],1000,0.0002,0.02,0.1,5000,50,2214,4986,2214-4986,['38'],['13'],"['30', '7', '34', '17', '42', '31']",2772,5014,7786,0,4986,1246.5,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,4986-10000,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,8,❌ None
169,169,170,5,48.34834834834834,17,9948,3,✅ Complete Match (1/1),Step 2: Best Match,8,6,12,44,4,38,66.7%,13.6%,❌ Diff: RDP=8 vs Santa=6,56,14,42,17_Recombination events.csv|9948,9948,17_Recombination events.csv,1161,10000,"['14', '33', '45']",1000,0.0002,0.02,0.1,5000,50,1159,9968,1159-9968,['33'],['38'],"['21', '48', '11', '6', '27', '3', '12', '39', '32', '40']",2,32,34,99.6,,,,,🎯 Perfect (1/1),56.92,33.3,1/1,100,3,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1161-10000,99.6%,100.0%,0,99.6,,,,,,,,,,0,96.6,0,1,3,0,3,❌ None
174,174,175,6,44.344344344344336,17,2756,12,✅ Complete Match (1/1),Step 2: Best Match,8,6,12,44,4,38,66.7%,13.6%,❌ Diff: RDP=8 vs Santa=6,56,14,42,17_Recombination events.csv|2756,2756,17_Recombination events.csv,9366,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,9478,9998,9478-9998,"['45', '14']","['6', '11']","['23', '10', '20', '46', '50', '47']",112,2,114,82,,,,,✅ Complete (2/2),51.400000000000006,4,2/2,100,50,2,2/2,50,91.1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,12,9366-10000,82.0%,100.0%,0,82,,,,,,,,,,0,88.6,0,1,3,0,12,❌ None
187,187,188,7,16.666666666666664,17,9948,9,Case_E_Start_End,Step 1: Approximate,8,6,12,44,4,38,66.7%,13.6%,❌ Diff: RDP=8 vs Santa=6,56,14,42,17_Recombination events.csv|9948,9948,17_Recombination events.csv,1161,10000,"['14', '33', '45']",1000,0.0002,0.02,0.1,5000,50,634,1159,634-1159,"['45', '33', '14']","['5', '36', '16', '8', '24']","['22', '10', '20', '23', '13', '46', '50', '43', '32', '47']",527,8841,9368,0,1161,290.2,25,Exact Recombinant Match,,12.999999999999998,,,,,,,30,,,,,,,,,,,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,9,1161-10000,,33.3%,0,0,,,,,,,,,,33.33333333333333,0,0,1,8,0,9,❌ None
14,14,15,1,100,18,10005,1,Standard_Match,Step 1: Approximate,7,7,8,32,1,25,87.5%,21.9%,✅ Equal,40,14,26,18_Recombination events.csv|10005,10005,18_Recombination events.csv,7569,8814,"['13', '28']",1000,0.0002,0.02,0.1,5000,50,7568,8816,7568-8816,"['13', '28']","['30', '50']","['18', '27']",1,2,3,100,1245,311.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7569-8814,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,7,0,1,❌ None
59,59,60,2,99.24774322968906,18,9991,3,Standard_Match,Step 1: Approximate,7,7,8,32,1,25,87.5%,21.9%,✅ Equal,40,14,26,18_Recombination events.csv|9991,9991,18_Recombination events.csv,3672,10000,['33'],1000,0.0002,0.02,0.1,5000,50,3676,9986,3676-9986,['33'],"['29', '47']","['38', '22', '42', '26', '46', '4']",4,14,18,99.71554993678888,3672,918,25,Exact Recombinant Match,,56.94310998735777,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3672-10000,99.7%,100.0%,0,99.71554993678888,,,,,,,,,,100,98.2,0,1,7,0,3,❌ None
76,76,77,3,89.50487827117718,18,9117,5,⭐ Excellent Match (1/1),Step 2: Best Match,7,7,8,32,1,25,87.5%,21.9%,✅ Equal,40,14,26,18_Recombination events.csv|9117,9117,18_Recombination events.csv,2655,6984,"['1', '10', '13', '16', '18', '2', '20', '22', '23', '26', '27', '28', '29', '3', '32', '33', '35', '38', '39', '4', '41', '42', '43', '45', '46', '47', '9']",1000,0.0002,0.02,0.1,5000,50,2652,6956,2652-6956,"['18', '10', '13', '4', '22', '41', '3', '28', '29', '26', '1', '2', '9', '27', '20', '39', '42', '38', '45', '46', '32', '47']","['16', '23', '43', '35']","['19', '21', '7', '34', '37', '31', '44', '17', '49', '36', '14', '48']",3,28,31,99.4,,,,,✅ Complete (22/22),56.88,81.5,22/22,100,27,22,22/22,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,2655-6984,99.4%,100.0%,0,99.4,,,,,,,,,,81.81818181818183,96.9,0,1,2,0,5,❌ None
104,104,105,4,72.69307923771314,18,9934,4,✅ Complete Match (1/1),Step 2: Best Match,7,7,8,32,1,25,87.5%,21.9%,✅ Equal,40,14,26,18_Recombination events.csv|9934,9934,18_Recombination events.csv,4599,5784,"['14', '17', '21', '36']",1000,0.0002,0.02,0.1,5000,50,4642,5790,4642-5790,"['21', '17', '14', '36']",['49'],"['19', '7', '34', '37', '44', '31', '48']",43,6,49,96.4,,,,,✅ Complete (4/4),56.28,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,4599-5784,96.4%,100.0%,0,96.4,,,,,,,,,,50,95.1,0,1,3,0,4,❌ None
160,160,161,5,49.598796389167504,18,9263,2,⭐ Excellent Match (1/1),Step 2: Best Match,7,7,8,32,1,25,87.5%,21.9%,✅ Equal,40,14,26,18_Recombination events.csv|9263,9263,18_Recombination events.csv,6189,10000,"['24', '25']",1000,0.0002,0.02,0.1,5000,50,6188,9990,6188-9990,"['25', '24']","['19', '21', '7', '34', '37', '31', '44', '17', '49', '36', '14', '48']","['11', '6', '15', '12', '5', '8', '40']",1,10,11,99.7,,,,,✅ Complete (2/2),58.94,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6189-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,98.9,0,1,2,0,2,❌ None
