,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
177,178,2,50,78,2506,2,Case_E_Start_End,Step 1: Approximate,2,2,3,6,1,4,66.7%,33.3%,✅ Equal,9,4,5,78_Recombination events.csv|2506,2506,78_Recombination events.csv,3015,10000,['26'],1000,0.0002,0.005,0.1,5000,50,8,3020,8-3020,['26'],['10'],"['29', '4', '36', '7', '11', '9', '31', '1', '50', '34']",3007,6980,9987,0.07158196134574087,3015,753.8,25,Exact Recombinant Match,,33.01431639226915,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3015-10000,0.1%,100.0%,0,0.07158196134574087,,,,,,,,,,100,0,0,1,8,0,2,❌ None
178,179,1,50,79,2286,1,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,1,1,1,2,0,1,100.0%,50.0%,✅ Equal,3,2,1,79_Recombination events.csv|2286,2286,79_Recombination events.csv,555,10000,"['24', '27', '35', '36', '37', '41']",1000,0.0002,0.005,0.1,5000,50,651,9992,651-9992,['30'],"['19', '40', '20', '15', '5', '29', '22', '11', '14', '3', '26', '21', '32', '16', '13', '23', '10', '2', '6', '28', '45', '50', '7', '42', '39', '46', '1']","['36', '27', '35', '37', '41', '24']",,,,,555,138.8,25,,,5,,,,6,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,1,1,,,,,1,555-10000,,,0,0,79_Recombination events.csv,Major_Exact_Match,"['36', '27', '35', '37', '41', '24']","Start_Start, End_End",2,52,104,,,0,89.6,0,4,1,0,1,❌ None
179,180,3,50,84,2407,"1, 3",Cross Match (Case_E2_E1E),Step 6: Cross Matches,4,3,4,5,0,2,100.0%,60.0%,❌ Diff: RDP=4 vs Santa=3,9,7,2,84_Recombination events.csv|2407,2407,84_Recombination events.csv,2031,10000,['15'],1000,0.0002,0.005,0.1,5000,50,651,9997,651-9997 | 652-2032,['15'] | ['15'],"['2', '19', '5', '50'] | ['19', '5', '50']","['6', '39', '43', '21'] | ['10', '28', '34', '22', '26', '49', '35', '40', '9', '42', '16', '13', '23']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,3,1,None,0.0,✅ Yes,✅ Yes,"1, 3",2031-10000,100.0%,100.0%,100,100,,,,,,,,,,100,0,5,3,4,100,"1,3",✅ Start+End
180,181,1,50,81,2399,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,7,0,6,100.0%,14.3%,✅ Equal,8,2,6,81_Recombination events.csv|2399,2399,81_Recombination events.csv,3042,3924,"['1', '46']",1000,0.0002,0.005,0.1,5000,50,3042,3923,3042-3923,"['46', '1']","['2', '30', '40', '7', '41', '50', '45']",['5'],0,1,1,99.9,,,,,✅ Complete (2/2),58.980000000000004,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3042-3924,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.9,0,1,1,0,1,❌ None
181,182,1,50,99,2381,1,⭐ Excellent Match (1/1),Step 2: Best Match,1,1,1,5,0,4,100.0%,20.0%,✅ Equal,6,2,4,99_Recombination events.csv|2381,2381,99_Recombination events.csv,4500,7122,"['36', '8']",1000,0.0002,0.005,0.1,5000,50,4506,7124,4506-7124,"['8', '36']","['38', '27', '12']","['44', '48', '5', '35', '11', '41', '14', '21', '26', '37', '32', '16', '24', '17', '23', '45', '6', '50', '47', '7', '42', '39', '1']",6,2,8,99.8,,,,,✅ Complete (2/2),58.96,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4500-7122,99.8%,100.0%,0,99.8,,,,,,,,,,0,99.2,0,1,2,0,1,❌ None
182,183,3,50,29,1912,4,Case_E_Start_End,Step 1: Approximate,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,29_Recombination events.csv|1912,1912,29_Recombination events.csv,5505,10000,"['10', '15', '17', '22', '24', '26', '27', '28', '30', '31', '33', '36', '43', '48', '50', '8']",1000,0.0002,0.005,0.1,5000,50,5336,5506,5336-5506,"['10', '28', '33', '22', '26', '27', '36', '8', '30', '43', '48', '15', '31', '24', '17', '50']","['12', '37', '41', '46', '34']","['19', '44', '40', '20', '5', '29', '49', '11', '9', '14', '32', '13', '23', '45', '6', '18', '47', '7', '25', '42', '39', '1']",169,4494,4663,0.02224694104560623,4495,1123.8,25,Exact Recombinant Match,,29.25444938820912,,,,,,,30,,,,,,,,,,,,87.5,,,,,,,,,,,,,,,,,,,,,,4,5505-10000,0.0%,87.5%,0,0.02224694104560623,,,,,,,,,,87.5,0,0,1,8,0,4,❌ None
183,184,1,50,39,2484,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,39_Recombination events.csv|2484,2484,39_Recombination events.csv,174,10000,"['42', '6']",1000,0.0002,0.005,0.1,5000,50,180,9997,180-9997,"['6', '42']",['41'],['32'],6,3,9,99.9,,,,,✅ Complete (2/2),58.980000000000004,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,174-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.1,0,1,3,0,2,❌ None
184,185,2,50,20,2509,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,20_Recombination events.csv|2509,2509,20_Recombination events.csv,2547,3741,"['22', '34', '9']",1000,0.0002,0.005,0.1,5000,50,2548,3742,2548-3742,"['9', '22', '34']",['28'],"['44', '47']",1,1,2,99.9,,,,,✅ Complete (3/3),58.980000000000004,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2547-3741,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.8,0,1,1,0,1,❌ None
185,186,2,50,26,2566,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,26_Recombination events.csv|2566,2566,26_Recombination events.csv,4659,10000,"['24', '35', '40']",1000,0.0002,0.005,0.1,5000,50,4660,9998,4660-9998,"['35', '40', '24']","['15', '3']","['12', '33', '38', '44', '30', '48', '20', '5', '11', '41', '14', '31', '26', '8', '32', '13', '17', '50', '10', '6', '28', '18', '7', '43', '25', '39', '46', '1']",1,2,3,99.9,,,,,✅ Complete (3/3),58.980000000000004,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4659-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.7,0,1,1,0,1,❌ None
186,187,1,50,94,2423,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6,94_Recombination events.csv|2423,2423,94_Recombination events.csv,2349,6732,"['25', '3']",1000,0.0002,0.005,0.1,5000,50,2350,6734,2350-6734,"['3', '25']","['19', '44', '30', '5', '29', '27', '14', '31', '26', '21', '8', '37', '16', '24', '17', '34', '28', '18', '47', '43', '42', '39', '1']","['12', '45']",1,2,3,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2349-6732,100.0%,100.0%,0,100,,,,,,,,,,0,99.7,0,1,1,0,1,❌ None
187,188,2,50,58,2450,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,4,7,2,5,50.0%,28.6%,✅ Equal,11,4,7,58_Recombination events.csv|2450,2450,58_Recombination events.csv,3633,6969,"['25', '49']",1000,0.0002,0.005,0.1,5000,50,3633,6970,3633-6970,"['49', '25']","['19', '7', '37', '20', '42', '17']","['34', '21']",0,1,1,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3633-6969,100.0%,100.0%,0,100,,,,,,,,,,0,99.9,0,1,1,0,1,❌ None
188,189,4,49.949949949949946,46,2354,5,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,5,5,10,9,5,4,50.0%,55.6%,✅ Equal,19,10,9,46_Recombination events.csv|2354,2354,46_Recombination events.csv,7626,10000,"['1', '11', '13', '16', '2', '20', '21', '24', '26', '27', '29', '3', '30', '31', '32', '33', '36', '37', '40', '42', '44', '47', '49', '50', '6']",1000,0.0002,0.005,0.1,5000,50,7626,9998,7626-9998,"['28', '34', '4', '8', '45', '17', '23']","['33', '44', '30', '40', '20', '29', '27', '49', '11', '3', '31', '21', '26', '37', '32', '16', '13', '24', '50', '2', '6', '36', '47', '42', '1']","['12', '38', '43', '48', '9', '25', '14', '41', '46', '5']",,,,,2374,593.5,25,,,5,,,,25,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,5,5,,,,,5,7626-10000,,,0,0,46_Recombination events.csv,Minor_Exact_Match,"['33', '44', '30', '40', '20', '29', '27', '49', '11', '3', '31', '21', '26', '37', '32', '16', '13', '24', '50', '2', '6', '36', '47', '42', '1']","Start_Start, End_End",2,1,2,,,0,99.8,0,4,1,0,5,❌ None
189,190,4,49.9498997995992,45,2457,6,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,4,4,11,13,7,9,36.4%,30.8%,✅ Equal,24,8,16,45_Recombination events.csv|2457,2457,45_Recombination events.csv,8853,10000,"['21', '28', '3', '31', '33', '41', '43', '5']",1000,0.0002,0.005,0.1,5000,50,8854,9998,8854-9998,['36'],"['28', '33', '21', '43', '41', '3', '31', '5']","['19', '12', '38', '30', '40', '15', '22', '49', '14', '4', '26', '37', '32', '23', '50', '6', '47', '7', '25', '42']",,,,,1147,286.8,25,,,5,,,,8,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,6,6,,,,,6,8853-10000,,,0,0,45_Recombination events.csv,Minor_Exact_Match,"['28', '33', '21', '43', '41', '3', '31', '5']","Start_Start, End_End",2,1.5,3,,,0,99.7,0,4,1,0,6,❌ None
190,191,3,49.8998998998999,54,2352,3,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,6,0,3,100.0%,50.0%,✅ Equal,9,6,3,54_Recombination events.csv|2352,2352,54_Recombination events.csv,4869,5400,"['24', '30', '4', '9']",1000,0.0002,0.005,0.1,5000,50,4870,5402,4870-5402,"['30', '24', '9', '4']","['2', '12', '44', '7', '37', '40', '43', '14', '32', '16', '13', '46', '1', '17']","['38', '28']",1,2,3,99.8,,,,,✅ Complete (4/4),58.96,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4869-5400,99.8%,100.0%,0,99.8,,,,,,,,,,0,99.7,0,1,2,0,3,❌ None
191,192,3,49.8998998998999,89,2374,2,⚠️ Partial (1/2),Step 2: Best Match,4,4,7,9,3,5,57.1%,44.4%,✅ Equal,16,8,8,89_Recombination events.csv|2374,2374,89_Recombination events.csv,3552,10000,"['1', '13', '14', '15', '2', '21', '23', '25', '28', '29', '33', '40', '43', '6', '8']",1000,0.0002,0.005,0.1,5000,50,3553,9998,3553-9998,"['13', '50']","['39', '9']","['28', '2', '6', '29', '33', '21', '8', '40', '43', '15', '25', '14', '1', '23']",1,2,3,100,,,,,⚠️ Partial (1/2),44,6.2,1/2,50,15,2,1/2,90,100,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,2,3552-10000,100.0%,50.0%,0,100,,,,,,,,,,0,99.7,0,1,8,0,2,❌ None
192,193,2,49.899396378269614,61,2421,6,✅ Complete Match (1/1),Step 2: Best Match,3,3,6,9,3,6,50.0%,33.3%,✅ Equal,15,6,9,61_Recombination events.csv|2421,2421,61_Recombination events.csv,9846,10000,"['23', '42']",1000,0.0002,0.005,0.1,5000,50,9844,9994,9844-9994,"['42', '23']","['3', '17', '43']",['35'],2,6,8,96.1,,,,,✅ Complete (2/2),58.22,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,9846-10000,96.1%,100.0%,0,96.1,,,,,,,,,,0,99.2,0,1,3,0,6,❌ None
193,194,3,49.899396378269614,61,2284,5,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,3,3,6,9,3,6,50.0%,33.3%,✅ Equal,15,6,9,61_Recombination events.csv|2284,2284,61_Recombination events.csv,6783,10000,"['13', '18', '2', '29', '33', '34', '39', '41']",1000,0.0002,0.005,0.1,5000,50,6786,9995,6786-9995,"['20', '30', '24']","['29', '2', '33', '18', '41', '13', '39', '34']","['19', '12', '38', '44', '40', '48', '15', '5', '22', '27', '35', '49', '11', '9', '14', '3', '31', '4', '21', '26', '37', '32', '16', '17', '23', '10', '28', '45', '50', '36', '47', '7', '43', '25', '42', '46', '1']",,,,,3217,804.2,25,,,5,,,,8,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,5,5,,,,,5,6783-10000,,,0,0,61_Recombination events.csv,Minor_Exact_Match,"['29', '2', '33', '18', '41', '13', '39', '34']","Start_Start, End_End",2,4,8,,,0,99.2,0,4,1,0,5,❌ None
194,195,2,49.84924623115578,67,2379,2,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,3,9,1,7,66.7%,22.2%,✅ Equal,12,4,8,67_Recombination events.csv|2379,2379,67_Recombination events.csv,4269,8928,"['11', '14', '27', '33', '37', '38', '7']",1000,0.0002,0.005,0.1,5000,50,4269,8936,4269-8936,"['33', '14']","['20', '34']","['12', '21', '26', '35', '8', '44', '40', '48', '9', '32', '1', '5', '24', '17', '23']",0,8,8,100,,,,,✅ Complete (2/2),59,28.6,2/2,100,7,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4269-8928,100.0%,100.0%,0,100,,,,,,,,,,0,99.2,0,1,1,0,2,❌ None
195,196,3,49.8,68,2474,3,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,3,3,4,7,1,4,75.0%,42.9%,✅ Equal,11,6,5,68_Recombination events.csv|2474,2474,68_Recombination events.csv,4362,9564,"['1', '13', '20', '21', '27', '34', '36', '37', '38', '5', '7']",1000,0.0002,0.005,0.1,5000,50,4360,9562,4360-9562,['25'],"['44', '6']","['21', '27', '36', '38', '7', '37', '20', '1', '13', '5', '34']",,,,,4798,1199.5,25,,,5,,,,11,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,3,3,,,,,3,4362-9564,,,0,0,68_Recombination events.csv,Major_Exact_Match,"['21', '27', '36', '38', '7', '37', '20', '1', '13', '5', '34']","Start_Start, End_End",2,2,4,,,0,99.6,0,4,1,0,3,❌ None
196,197,2,49.7995991983968,72,2568,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,10,15,6,11,40.0%,26.7%,✅ Equal,25,8,17,72_Recombination events.csv|2568,2568,72_Recombination events.csv,2712,10000,"['2', '25', '37']",1000,0.0002,0.005,0.1,5000,50,2712,9994,2712-9994,"['37', '2', '25']","['28', '35', '8', '42', '3']","['10', '39', '43', '50']",0,6,6,99.9,,,,,✅ Complete (3/3),58.980000000000004,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2712-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.4,0,1,2,0,2,❌ None
197,198,4,49.79859013091642,17,2454,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,5,0,1,100.0%,80.0%,✅ Equal,9,8,1,17_Recombination events.csv|2454,2454,17_Recombination events.csv,768,10000,"['17', '44']",1000,0.0002,0.005,0.1,5000,50,766,9991,766-9991,"['44', '17']",['13'],"['32', '6', '8', '48']",2,9,11,99.9,,,,,✅ Complete (2/2),58.980000000000004,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,768-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,98.9,0,1,3,0,3,❌ None
198,199,5,49.74974974974975,37,2425,5,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,37_Recombination events.csv|2425,2425,37_Recombination events.csv,3840,4632,"['19', '40', '6']",1000,0.0002,0.005,0.1,5000,50,3842,4636,3842-4636,"['6', '19', '40']","['33', '11', '45', '3', '39', '34']","['29', '36', '35', '25', '46']",2,4,6,99.7,,,,,✅ Complete (3/3),58.94,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3840-4632,99.7%,100.0%,0,99.7,,,,,,,,,,0,99.4,0,1,2,0,5,❌ None
199,200,4,49.747729566094854,62,2403,4,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,9,0,4,100.0%,55.6%,✅ Equal,14,10,4,62_Recombination events.csv|2403,2403,62_Recombination events.csv,3879,10000,"['34', '41', '45']",1000,0.0002,0.005,0.1,5000,50,3884,9991,3884-9991,"['41', '34']","['44', '24']","['10', '2', '19', '33', '18', '26', '27', '36', '30', '37', '43', '25', '32', '3', '46']",5,9,14,99.8,,,,,✅ Complete (2/2),58.96,66.7,2/2,100,3,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3879-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0,98.6,0,1,2,0,4,❌ None
200,201,4,49.69969969969969,89,2475,4,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,7,9,3,5,57.1%,44.4%,✅ Equal,16,8,8,89_Recombination events.csv|2475,2475,89_Recombination events.csv,8022,10000,"['36', '49']",1000,0.0002,0.005,0.1,5000,50,8023,9994,8023-9994,"['49', '36']","['17', '26']",['34'],1,6,7,99.6,,,,,✅ Complete (2/2),58.92,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8022-10000,99.6%,100.0%,0,99.6,,,,,,,,,,0,99.3,0,1,2,0,4,❌ None
201,202,2,49.699097291875624,22,1888,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,22_Recombination events.csv|1888,1888,22_Recombination events.csv,5133,7374,"['13', '18', '19', '26', '41', '43', '46', '47']",1000,0.0002,0.005,0.1,5000,50,5126,7372,5126-7372,"['19', '26']","['12', '21', '27', '38', '44', '37', '11', '9', '42']","['47', '43', '46', '18']",7,2,9,99.9,,,,,✅ Complete (2/2),58.980000000000004,25,2/2,100,8,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5133-7374,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.1,0,1,2,0,2,❌ None
202,203,3,49.69727547931383,23,2244,4,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,4,4,5,11,1,7,80.0%,36.4%,✅ Equal,16,8,8,23_Recombination events.csv|2244,2244,23_Recombination events.csv,1323,4698,"['1', '10', '11', '15', '16', '2', '20', '21', '22', '23', '24', '26', '29', '33', '34', '35', '36', '38', '40', '41', '42', '43', '45', '46', '48', '49', '5', '50', '6', '8']",1000,0.0002,0.005,0.1,5000,50,1316,4690,1316-4690,['17'],"['33', '38', '40', '48', '20', '15', '5', '29', '22', '49', '35', '11', '41', '21', '26', '8', '16', '24', '34', '10', '2', '6', '23', '45', '50', '36', '43', '42', '46', '1']","['12', '27', '44', '47', '30', '3', '7', '37', '14', '32', '13', '31', '39']",,,,,3375,843.8,25,,,5,,,,30,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,4,4,,,,,4,1323-4698,,,0,0,23_Recombination events.csv,Minor_Exact_Match,"['33', '38', '40', '48', '20', '15', '5', '29', '22', '49', '35', '11', '41', '21', '26', '8', '16', '24', '34', '10', '2', '6', '23', '45', '50', '36', '43', '42', '46', '1']","Start_Start, End_End",2,7.5,15,,,0,98.5,0,4,1,0,4,❌ None
203,204,4,49.65,87,2528,2,⭐ Excellent Match (1/1),Step 2: Best Match,9,8,13,17,4,9,69.2%,47.1%,❌ Diff: RDP=9 vs Santa=8,30,17,13,87_Recombination events.csv|2528,2528,87_Recombination events.csv,936,1677,"['13', '29']",1000,0.0002,0.005,0.1,5000,50,942,1678,942-1678,"['29', '13']","['2', '5', '24']",['50'],6,1,7,99.2,,,,,✅ Complete (2/2),58.84,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,936-1677,99.2%,100.0%,0,99.2,,,,,,,,,,0,99.3,0,1,2,0,2,❌ None
204,205,2,49.54545454545454,64,2415,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7,64_Recombination events.csv|2415,2415,64_Recombination events.csv,1068,10000,"['36', '40']",1000,0.0002,0.005,0.1,5000,50,1052,9997,1052-9997,"['40', '36']","['44', '4']","['19', '38', '30', '15', '9', '31', '21', '26', '8', '37', '16', '17', '34', '28', '6', '45', '50', '18', '25', '42', '1']",16,3,19,100,,,,,✅ Complete (2/2),57,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1068-10000,100.0%,100.0%,0,100,,,,,,,,,,0,98.1,0,1,3,0,1,❌ None
205,206,2,49.24318869828456,39,2443,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,39_Recombination events.csv|2443,2443,39_Recombination events.csv,2304,5718,"['14', '15', '22']",1000,0.0002,0.005,0.1,5000,50,2302,5740,2302-5740,"['15', '22', '14']","['6', '4', '25', '42', '32']","['10', '47', '18', '50']",2,22,24,100,,,,,✅ Complete (3/3),57,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2304-5718,100.0%,100.0%,0,100,,,,,,,,,,0,97.6,0,1,2,0,1,❌ None
206,207,3,49.1,92,2402,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,8,0,5,100.0%,37.5%,✅ Equal,11,6,5,92_Recombination events.csv|2402,2402,92_Recombination events.csv,6600,10000,"['45', '5']",1000,0.0002,0.005,0.1,5000,50,6584,9998,6584-9998,"['5', '45']",['17'],['6'],16,2,18,99.9,,,,,✅ Complete (2/2),56.980000000000004,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6600-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,98.2,0,1,2,0,2,❌ None
207,208,2,48.39195979899497,13,2410,3,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,2,2,4,6,2,4,50.0%,33.3%,✅ Equal,10,4,6,13_Recombination events.csv|2410,2410,13_Recombination events.csv,4224,6777,"['1', '12', '13', '16', '19', '21', '23', '24', '27', '28', '31', '34', '37', '39', '42', '44', '45', '48', '5', '50', '6', '7', '8']",1000,0.0002,0.005,0.1,5000,50,4236,6802,4236-6802,['4'],"['29', '33', '22', '49', '35', '43', '32']","['19', '12', '44', '48', '5', '27', '31', '21', '8', '37', '16', '13', '24', '23', '28', '6', '34', '45', '50', '7', '42', '39', '1']",,,,,2553,638.2,25,,,5,,,,23,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,3,3,,,,,3,4224-6777,,,0,0,13_Recombination events.csv,Major_Exact_Match,"['19', '12', '44', '48', '5', '27', '31', '21', '8', '37', '16', '13', '24', '23', '28', '6', '34', '45', '50', '7', '42', '39', '1']","Start_Start, End_End",2,18.5,37,,,0,96.3,0,4,1,0,3,❌ None
208,209,2,47.88306451612903,7,2604,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7,7_Recombination events.csv|2604,2604,7_Recombination events.csv,7500,9342,"['24', '38']",1000,0.0002,0.005,0.1,5000,50,7500,9292,7500-9292,"['38', '24']","['19', '17', '41']",['34'],0,50,50,97.3,,,,,✅ Complete (2/2),56.46,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7500-9342,97.3%,100.0%,0,97.3,,,,,,,,,,0,95,0,1,3,0,2,❌ None
209,210,4,46.57814096016343,12,2404,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,12_Recombination events.csv|2404,2404,12_Recombination events.csv,3297,3915,"['30', '38']",1000,0.0002,0.005,0.1,5000,50,3346,3876,3346-3876,"['38', '30']","['19', '12', '33', '44', '40', '20', '15', '5', '29', '22', '27', '35', '11', '9', '14', '31', '4', '21', '8', '32', '16', '13', '17', '23', '10', '28', '34', '50', '18', '36', '47', '7', '25', '42', '39', '46', '1']",['37'],49,39,88,85.8,,,,,✅ Complete (2/2),54.16,100,2/2,100,2,2,2/2,70,95.3,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3297-3915,85.8%,100.0%,0,85.8,,,,,,,,,,0,91.2,0,1,3,0,4,❌ None
