,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
128,129,2,97.12230215827338,89,4962,1,Standard_Match,Step 1: Approximate,3,3,4,11,1,8,75.0%,27.3%,✅ Equal,15,6,9,89_Recombination events.csv|4962,4962,89_Recombination events.csv,4383,10000,['19'],1000,0.000025,0.01,0.1,5000,50,4388,9922,4388-9922,['19'],"['33', '2', '10']","['7', '46']",5,78,83,98.52234288766245,4383,1095.8,25,Exact Recombinant Match,,56.704468577532495,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4383-10000,98.5%,100.0%,0,98.52234288766245,,,,,,,,,,100,91.7,0,1,7,0,1,❌ None
129,130,1,97.07366296670031,29,4954,4,Standard_Match,Step 1: Approximate,7,6,11,24,4,18,63.6%,25.0%,❌ Diff: RDP=7 vs Santa=6,35,13,22,29_Recombination events.csv|4954,4954,29_Recombination events.csv,3111,10000,['22'],1000,0.000025,0.01,0.1,5000,50,3168,9990,3168-9990,['22'],"['31', '14', '18', '35', '49', '5', '43']","['15', '32', '40', '10', '48', '1', '16', '36', '44']",57,10,67,99.02743504137031,3111,777.8,25,Exact Recombinant Match,,56.80548700827406,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3111-10000,99.0%,100.0%,0,99.02743504137031,,,,,,,,,,100,93.3,0,1,7,0,4,❌ None
130,131,4,96.92540322580643,6,4754,6,✅ Complete Match (1/1),Step 2: Best Match,6,6,9,21,3,15,66.7%,28.6%,✅ Equal,30,12,18,6_Recombination events.csv|4754,4754,6_Recombination events.csv,2358,10000,"['36', '50']",1000,0.000025,0.01,0.1,5000,50,2384,9957,2384-9957,"['36', '50']","['29', '40', '47', '13']","['35', '41', '11', '17']",26,43,69,99.1,,,,,✅ Complete (2/2),56.82,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,2358-10000,99.1%,100.0%,0,99.1,,,,,,,,,,100,93.1,0,1,3,0,6,❌ None
131,132,2,96.87184661957619,29,4990,7,Standard_Match,Step 1: Approximate,7,6,11,24,4,18,63.6%,25.0%,❌ Diff: RDP=7 vs Santa=6,35,13,22,29_Recombination events.csv|4990,4990,29_Recombination events.csv,8442,10000,['26'],1000,0.000025,0.01,0.1,5000,50,8441,9930,8441-9930,['26'],"['18', '31', '43']","['47', '46']",1,70,71,95.50706033376123,1558,389.5,25,Exact Recombinant Match,,56.101412066752246,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,8442-10000,95.5%,100.0%,0,95.50706033376123,,,,,,,,,,100,92.9,0,1,7,0,7,❌ None
132,133,1,96.62162162162161,31,4858,1,Standard_Match,Step 1: Approximate,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,31_Recombination events.csv|4858,4858,31_Recombination events.csv,480,6957,['34'],1000,0.000025,0.01,0.1,5000,50,552,6926,552-6926,['34'],['44'],['40'],72,31,103,98.40975760382892,3523,880.8,25,Exact Recombinant Match,,56.681951520765786,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,480-6957,98.4%,100.0%,0,98.40975760382892,,,,,,,,,,100,89.7,0,1,7,0,1,❌ None
133,134,2,96.42857142857142,30,4845,2,Standard_Match,Step 1: Approximate,2,2,2,19,0,17,100.0%,10.5%,✅ Equal,21,4,17,30_Recombination events.csv|4845,4845,30_Recombination events.csv,3951,6861,['47'],1000,0.000025,0.01,0.1,5000,50,3796,6757,3796-6757,['47'],"['40', '45']",['2'],155,104,259,96.42611683848797,2910,727.5,25,Exact Recombinant Match,,54.2852233676976,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3951-6861,96.4%,100.0%,0,96.42611683848797,,,,,,,,,,100,74.1,0,1,7,0,2,❌ None
134,135,3,96.38916750250752,77,4994,4,Standard_Match,Step 1: Approximate,3,3,4,18,1,15,75.0%,16.7%,✅ Equal,22,6,16,77_Recombination events.csv|4994,4994,77_Recombination events.csv,183,10000,['19'],1000,0.000025,0.01,0.1,5000,50,222,9964,222-9964,['19'],"['32', '50', '49', '28', '27', '47', '16', '24', '40', '18', '10', '1', '11', '4', '25', '7', '6', '12', '29', '38', '46', '13', '21', '8', '22', '42', '17', '5', '39', '9', '44']","['43', '45']",39,36,75,99.23601915045329,183,45.8,25,Exact Recombinant Match,,56.84720383009066,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,183-10000,99.2%,100.0%,0,99.23601915045329,,,,,,,,,,100,92.5,0,1,7,0,4,❌ None
135,136,2,96.38860630722279,87,5009,5,Standard_Match,Step 1: Approximate,8,8,10,25,2,17,80.0%,32.0%,✅ Equal,35,16,19,87_Recombination events.csv|5009,5009,87_Recombination events.csv,3096,6087,['5'],1000,0.000025,0.01,0.1,5000,50,3164,6107,3164-6107,['5'],['45'],"['33', '4', '40', '18', '12', '29', '38', '46', '20', '9']",68,20,88,97.72651287194918,2991,747.8,25,Exact Recombinant Match,,56.54530257438984,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3096-6087,97.7%,100.0%,0,97.72651287194918,,,,,,,,,,100,91.2,0,1,7,0,5,❌ None
136,137,3,96.25,71,5163,2,Standard_Match,Step 1: Approximate,5,5,6,18,1,13,83.3%,27.8%,✅ Equal,24,10,14,71_Recombination events.csv|5163,5163,71_Recombination events.csv,5235,10000,"['39', '49']",1000,0.000025,0.01,0.1,5000,50,5293,9983,5293-9983,"['39', '49']","['12', '37']","['33', '17', '3', '10', '19', '46', '20', '45', '28', '48']",58,17,75,98.42602308499475,4765,1191.2,25,Exact Recombinant Match,,56.68520461699895,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5235-10000,98.4%,100.0%,0,98.42602308499475,,,,,,,,,,100,92.5,0,1,7,0,2,❌ None
137,138,2,95.33132530120483,18,5032,5,Standard_Match,Step 1: Approximate,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20,18_Recombination events.csv|5032,5032,18_Recombination events.csv,4377,10000,['26'],1000,0.000025,0.01,0.1,5000,50,4358,9922,4358-9922,['26'],"['33', '32', '30', '41', '18', '34', '38', '49', '46', '13', '45', '27', '16', '36', '44', '42']",['25'],19,78,97,98.61284012093189,4377,1094.2,25,Exact Recombinant Match,,56.72256802418638,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,4377-10000,98.6%,100.0%,0,98.61284012093189,,,,,,,,,,100,90.3,0,1,7,0,5,❌ None
138,139,2,95,17,4578,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,6,16,1,11,83.3%,31.2%,✅ Equal,22,10,12,17_Recombination events.csv|4578,4578,17_Recombination events.csv,1395,10000,"['1', '11', '19', '20', '22', '23', '24', '25', '3', '30', '32', '34', '36', '41', '45', '46', '48', '5', '50']",1000,0.000025,0.01,0.1,5000,50,1396,9991,1396-9991,"['50', '34', '19', '22', '23']","['33', '26', '7', '40', '18', '39', '28', '27', '8', '43', '9', '44', '42']","['24', '32', '3', '41', '38', '47']",1,9,10,99.9,,,,,✅ Complete (5/5),58.980000000000004,26.3,5/5,100,19,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1395-10000,99.9%,100.0%,0,99.9,,,,,,,,,,60,99,0,1,2,0,2,❌ None
139,140,3,94.95,85,4987,3,✅ Complete Match (1/1),Step 2: Best Match,7,6,8,23,1,17,87.5%,26.1%,❌ Diff: RDP=7 vs Santa=6,31,13,18,85_Recombination events.csv|4987,4987,85_Recombination events.csv,7971,10000,['3'],1000,0.000025,0.01,0.1,5000,50,7962,9908,7962-9908,['3'],"['33', '6', '13', '27', '47', '16', '37']","['32', '50', '34', '49', '19', '20', '36', '24', '40', '2', '10', '11', '48', '4', '26', '25', '41', '12', '29', '38', '46', '45', '21', '8', '43', '23', '22', '42', '30', '14', '5', '9', '44']",9,92,101,95.5,,,,,🎯 Perfect (1/1),56.1,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7971-10000,95.5%,100.0%,0,95.5,,,,,,,,,,100,89.9,0,1,3,0,3,❌ None
140,141,2,94.56635318704284,41,4859,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,16,0,13,100.0%,18.8%,✅ Equal,19,6,13,41_Recombination events.csv|4859,4859,41_Recombination events.csv,4533,10000,['17'],1000,0.000025,0.01,0.1,5000,50,4448,9938,4448-9938,['17'],"['3', '30', '6', '35', '45']","['29', '8', '44']",85,62,147,98.9,,,,,🎯 Perfect (1/1),56.78,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4533-10000,98.9%,100.0%,0,98.9,,,,,,,,,,100,85.3,0,1,3,0,3,❌ None
141,142,4,94.39363143631437,19,4472,4,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9,19_Recombination events.csv|4472,4472,19_Recombination events.csv,1749,10000,"['10', '11', '12', '13', '15', '16', '17', '19', '2', '22', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '36', '37', '4', '40', '41', '43', '44', '45', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,1748,9984,1748-9984,"['32', '50', '34', '49', '19', '28', '27', '16', '36', '37', '33', '15', '24', '31', '40', '2', '10', '11', '48', '4', '26', '25', '7', '41', '6', '12', '29', '13', '45', '43', '22', '17', '30', '5', '9', '44']","['38', '21']","['3', '14', '18', '46', '20', '39', '47', '23', '42']",1,16,17,99.8,,,,,✅ Complete (36/36),56.96,97.3,36/36,100,37,36,36/36,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1749-10000,99.8%,100.0%,0,99.8,,,,,,,,,,88.88888888888889,98.3,0,1,2,0,4,❌ None
142,143,2,94.01580292818963,58,3824,4,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,6,21,0,16,100.0%,23.8%,❌ Diff: RDP=6 vs Santa=5,27,11,16,58_Recombination events.csv|3824,3824,58_Recombination events.csv,1707,7431,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '8', '9']",1000,0.000025,0.01,0.1,5000,50,1694,7420,1694-7420,"['32', '50', '34', '19', '28', '27', '47', '16', '36', '37', '33', '15', '24', '31', '3', '40', '10', '1', '11', '48', '4', '25', '41', '35', '46', '13', '21', '45', '8', '43', '22', '42', '17', '30', '14', '5', '39', '9', '44']","['26', '7', '6', '2', '12', '38', '20', '23']","['29', '49', '18']",13,11,24,99.8,,,,,✅ Complete (39/39),56.96,83,39/39,100,47,39,39/39,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1707-7431,99.8%,100.0%,0,99.8,,,,,,,,,,89.74358974358975,97.6,0,1,2,0,4,❌ None
143,144,4,93.93787575150301,39,4952,"2, 6",Cross Match (Case_S1_E2E),Step 6: Cross Matches,5,4,6,14,1,10,83.3%,28.6%,❌ Diff: RDP=5 vs Santa=4,20,9,11,39_Recombination events.csv|4952,4952,39_Recombination events.csv,3375,10000,['32'],1000,0.000025,0.01,0.1,5000,50,3368,9884,3368-3588 | 3604-9884,['32'] | ['32'],"['50', '48', '5', '47', '44'] | ['31', '25', '2', '18', '21', '1', '43', '42']","['18', '31', '42'] | ['49', '26', '13', '12']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,6.0,2.0,None,0.0,✅ Yes,✅ Yes,"2, 6",3375-10000,100.0%,100.0%,100,100,,,,,,,,,,100,87.7,5,3,4,100,"2,6",✅ Start+End
144,145,3,93.92570281124497,18,5030,6,✅ Complete Match (1/1),Step 2: Best Match,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20,18_Recombination events.csv|5030,5030,18_Recombination events.csv,1887,10000,['28'],1000,0.000025,0.01,0.1,5000,50,1946,9934,1946-9934,['28'],"['31', '3', '14', '39', '11']",['37'],59,66,125,98.5,,,,,🎯 Perfect (1/1),56.7,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,1887-10000,98.5%,100.0%,0,98.5,,,,,,,,,,100,87.5,0,1,3,0,6,❌ None
145,146,2,93.81180578773356,56,4921,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,10,24,5,19,50.0%,20.8%,✅ Equal,34,10,24,56_Recombination events.csv|4921,4921,56_Recombination events.csv,6489,9621,"['13', '14', '20', '23', '24', '27', '28', '32', '34', '38', '4', '43', '44', '50', '8']",1000,0.000025,0.01,0.1,5000,50,6467,9622,6467-9622,"['44', '4', '24', '32', '50', '14', '34', '38', '20', '13', '28', '27', '8', '43', '23']","['6', '26']","['7', '1']",22,1,23,100,,,,,✅ Complete (15/15),57,100,15/15,100,15,15,15/15,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6489-9621,100.0%,100.0%,0,100,,,,,,,,,,73.33333333333333,97.7,0,1,2,0,2,❌ None
146,147,1,93.67408906882591,54,4949,3,✅ Complete Match (1/1),Step 2: Best Match,6,6,6,18,0,12,100.0%,33.3%,✅ Equal,24,12,12,54_Recombination events.csv|4949,4949,54_Recombination events.csv,3660,4800,"['32', '40', '46', '8', '9']",1000,0.000025,0.01,0.1,5000,50,3669,4672,3669-4672,"['32', '40', '46', '8', '9']","['26', '25', '14', '38', '19', '23']","['7', '15']",9,128,137,88,,,,,✅ Complete (5/5),52.6,100,5/5,100,5,5,5/5,50,97.8,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3660-4800,88.0%,100.0%,0,88,,,,,,,,,,100,86.3,0,1,3,0,3,❌ None
147,148,2,93.62139917695472,50,5037,5,Standard_Match,Step 1: Approximate,5,5,6,17,1,12,83.3%,29.4%,✅ Equal,23,10,13,50_Recombination events.csv|5037,5037,50_Recombination events.csv,5799,10000,['40'],1000,0.000025,0.01,0.1,5000,50,5785,9862,5785-9862,['40'],['20'],"['29', '27', '48', '13']",14,138,152,96.71506784099024,4201,1050.2,25,Exact Recombinant Match,,54.343013568198046,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,5799-10000,96.7%,100.0%,0,96.71506784099024,,,,,,,,,,100,84.8,0,1,7,0,5,❌ None
148,149,2,93.4510250569476,92,4886,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,14,0,12,100.0%,14.3%,✅ Equal,16,4,12,92_Recombination events.csv|4886,4886,92_Recombination events.csv,6336,10000,['22'],1000,0.000025,0.01,0.1,5000,50,6287,9812,6287-9812,['22'],"['7', '35', '49', '20', '21', '43']",['31'],49,188,237,94.9,,,,,🎯 Perfect (1/1),53.980000000000004,100,1/1,100,1,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6336-10000,94.9%,100.0%,0,94.9,,,,,,,,,,100,76.3,0,1,3,0,2,❌ None
149,150,3,93.26131687242798,50,4967,3,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,17,1,12,83.3%,29.4%,✅ Equal,23,10,13,50_Recombination events.csv|4967,4967,50_Recombination events.csv,5367,10000,['8'],1000,0.000025,0.01,0.1,5000,50,5456,9930,5456-9930,['8'],"['15', '26', '42']","['33', '24', '32', '30', '10', '38', '46', '20', '45', '5', '47', '16', '43', '9', '23']",89,70,159,96.6,,,,,🎯 Perfect (1/1),56.32,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5367-10000,96.6%,100.0%,0,96.6,,,,,,,,,,100,84.1,0,1,3,0,3,❌ None
150,151,3,93.2527693856999,58,4966,1,Standard_Match,Step 1: Approximate,6,5,6,21,0,16,100.0%,23.8%,❌ Diff: RDP=6 vs Santa=5,27,11,16,58_Recombination events.csv|4966,4966,58_Recombination events.csv,6627,10000,['40'],1000,0.000025,0.01,0.1,5000,50,6640,9872,6640-9872,['40'],"['38', '20', '12']","['24', '11', '10', '27']",13,128,141,95.81974503409428,3373,843.2,25,Exact Recombinant Match,,54.163949006818854,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6627-10000,95.8%,100.0%,0,95.81974503409428,,,,,,,,,,100,85.9,0,1,7,0,1,❌ None
151,152,5,93.15206445115811,81,4852,8,Standard_Match,Step 1: Approximate,8,8,8,17,0,9,100.0%,47.1%,✅ Equal,25,16,9,81_Recombination events.csv|4852,4852,81_Recombination events.csv,5364,7353,"['23', '42']",1000,0.000025,0.01,0.1,5000,50,5404,7250,5404-7250,"['23', '42']",['37'],"['20', '21']",40,103,143,92.81045751633987,1989,497.2,25,Exact Recombinant Match,,53.56209150326798,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,5364-7353,92.8%,100.0%,0,92.81045751633987,,,,,,,,,,100,85.7,0,1,7,0,8,❌ None
152,153,3,91.82547642928787,79,5018,4,Standard_Match,Step 1: Approximate,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,79_Recombination events.csv|5018,5018,79_Recombination events.csv,6723,10000,['47'],1000,0.000025,0.01,0.1,5000,50,6684,9873,6684-9873,['47'],['5'],"['1', '44']",39,127,166,96.1245041196216,3277,819.2,25,Exact Recombinant Match,,54.22490082392432,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6723-10000,96.1%,100.0%,0,96.1245041196216,,,,,,,,,,100,83.4,0,1,7,0,4,❌ None
153,154,2,91.66666666666666,44,4905,4,✅ Complete Match (1/1),Step 2: Best Match,4,3,5,23,1,20,80.0%,13.0%,❌ Diff: RDP=4 vs Santa=3,28,7,21,44_Recombination events.csv|4905,4905,44_Recombination events.csv,87,10000,"['1', '18', '4']",1000,0.000025,0.01,0.1,5000,50,84,9986,84-9986,"['1', '4', '18']",['6'],"['33', '26', '32', '3', '2', '12', '19', '20', '39', '47', '16', '36', '48']",3,14,17,99.9,,,,,✅ Complete (3/3),56.980000000000004,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,87-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,98.3,0,1,3,0,4,❌ None
154,155,1,90.3072033898305,25,4507,1,Standard_Match,Step 1: Approximate,3,3,3,22,0,19,100.0%,13.6%,✅ Equal,25,6,19,25_Recombination events.csv|4507,4507,25_Recombination events.csv,7008,8037,"['1', '15', '16', '18', '2', '23', '26', '27', '30', '32', '33', '36', '38', '39', '41', '43', '44', '45', '47', '48', '5', '6', '9']",1000,0.000025,0.01,0.1,5000,50,7246,8038,7246-8038,"['32', '27', '47', '16', '36', '33', '15', '2', '18', '1', '48', '26', '41', '6', '38', '45', '43', '23', '30', '5', '39', '9', '44']","['24', '31', '3', '7', '40', '35', '49', '46', '20', '21', '8', '22']","['4', '50', '10', '42', '19', '28', '11', '37']",238,1,239,76.87074829931973,1029,257.2,25,Exact Recombinant Match,,45.15675835551612,,,,,,,50,,,,,,,,,,,,82.6086956521739,,,,,,,,,,,,,,,,,,,,,,1,7008-8037,76.9%,82.6%,0,76.87074829931973,,,,,,,,,,82.6086956521739,76.1,0,1,7,0,1,❌ None
155,156,2,89.14054600606673,55,4589,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,28,0,24,100.0%,14.3%,✅ Equal,32,8,24,55_Recombination events.csv|4589,4589,55_Recombination events.csv,9054,10000,"['10', '11', '12', '17', '19', '22', '25', '26', '30', '33', '34', '35', '36', '37', '4', '40', '42', '43', '45', '47', '5', '6', '7', '8']",1000,0.000025,0.01,0.1,5000,50,9048,9978,9048-9978,"['34', '19', '47', '37', '33', '10', '11', '4', '26', '25', '7', '6', '35', '45', '8', '43', '22', '42', '30', '5']","['32', '3', '18', '38', '46', '13', '36', '48']","['2', '23']",6,22,28,97.7,,,,,✅ Complete (20/20),56.540000000000006,83.3,20/20,100,24,20,20/20,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,9054-10000,97.7%,100.0%,0,97.7,,,,,,,,,,80,97.2,0,1,3,0,4,❌ None
156,157,2,88.88888888888889,31,4559,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,31_Recombination events.csv|4559,4559,31_Recombination events.csv,5424,6195,"['1', '13', '17', '18', '29', '31', '32', '33', '34', '36', '37', '38', '40', '42', '48', '6', '7', '8']",1000,0.000025,0.01,0.1,5000,50,5424,6233,5424-6233,"['33', '31', '32', '17', '7', '40', '6', '18', '34', '42', '29', '38', '13', '1', '8', '36', '48', '37']","['15', '27', '25', '12', '49', '20', '45', '21', '23', '22']","['50', '19', '28', '47', '16', '24', '3', '2', '10', '11', '4', '26', '41', '35', '46', '43', '30', '14', '5', '39', '9', '44']",0,38,38,100,,,,,✅ Complete (18/18),57,100,18/18,100,18,18,18/18,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5424-6195,100.0%,100.0%,0,100,,,,,,,,,,77.77777777777779,96.2,0,1,3,0,2,❌ None
157,158,3,88.50457782299085,87,4810,7,Standard_Match,Step 1: Approximate,8,8,10,25,2,17,80.0%,32.0%,✅ Equal,35,16,19,87_Recombination events.csv|4810,4810,87_Recombination events.csv,783,3762,"['24', '42']",1000,0.000025,0.01,0.1,5000,50,714,3936,714-3936,"['24', '42']","['15', '30', '28', '44', '37']","['21', '2', '32', '6']",69,174,243,100,2979,744.8,25,Exact Recombinant Match,,55,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,783-3762,100.0%,100.0%,0,100,,,,,,,,,,100,75.7,0,1,7,0,7,❌ None
158,159,1,87.93814432989691,86,4821,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,86_Recombination events.csv|4821,4821,86_Recombination events.csv,6618,9546,['37'],1000,0.000025,0.01,0.1,5000,50,6660,9768,6660-9768,['37'],"['33', '32', '17', '25', '29', '19', '20', '22', '28', '23']","['41', '10', '35', '36', '9']",42,222,264,98.6,,,,,🎯 Perfect (1/1),54.72,100,1/1,100,1,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6618-9546,98.6%,100.0%,0,98.6,,,,,,,,,,100,73.6,0,1,3,0,4,❌ None
159,160,3,87.63638387886886,97,4774,9,⭐ Excellent Match (1/1),Step 2: Best Match,10,10,13,23,3,13,76.9%,43.5%,✅ Equal,36,20,16,97_Recombination events.csv|4774,4774,97_Recombination events.csv,6729,10000,"['1', '13', '14', '18', '22', '23', '24', '25', '28', '29', '33', '34', '35', '36', '4', '6', '8', '9']",1000,0.000025,0.01,0.1,5000,50,6742,9986,6742-9986,"['33', '4', '24', '25', '6', '14', '18', '34', '29', '35', '13', '28', '1', '8', '36', '9', '22', '23']","['15', '26', '31', '3', '41', '12', '38', '45', '44']","['50', '30', '40', '2', '10', '46', '21', '27', '16', '43', '42']",13,14,27,99.2,,,,,✅ Complete (18/18),56.84,100,18/18,100,18,18,18/18,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,6729-10000,99.2%,100.0%,0,99.2,,,,,,,,,,77.77777777777779,97.3,0,1,2,0,9,❌ None
160,161,2,87.5,80,4808,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9,80_Recombination events.csv|4808,4808,80_Recombination events.csv,4083,9930,"['20', '34', '49', '7']",1000,0.000025,0.01,0.1,5000,50,4080,9962,4080-9962,"['7', '49', '20', '34']","['33', '26', '50', '3', '30', '14', '12', '29', '43', '9', '23', '37']","['32', '19', '28', '16', '36', '15', '24', '31', '40', '2', '10', '1', '11', '4', '25', '35', '38', '13', '22', '42', '17', '5']",3,32,35,100,,,,,✅ Complete (4/4),57,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4083-9930,100.0%,100.0%,0,100,,,,,,,,,,25,96.5,0,1,2,0,2,❌ None
161,162,2,87.5,86,4897,1,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,86_Recombination events.csv|4897,4897,86_Recombination events.csv,1803,10000,"['15', '16', '18', '21', '4', '46', '49', '7']",1000,0.000025,0.01,0.1,5000,50,1823,9990,1823-9990,"['15', '4', '7', '18', '49', '46', '21', '16']","['1', '40', '48', '12']","['30', '14', '13', '43']",20,10,30,99.6,,,,,✅ Complete (8/8),56.92,100,8/8,100,8,8,8/8,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1803-10000,99.6%,100.0%,0,99.6,,,,,,,,,,75,97,0,1,3,0,1,❌ None
